7553	2	1957-01-01	1962-12-31	GIULIETTA PANORAMA	1	1	0	0	0	0	0	0	1	1
7550	2	1954-01-01	1962-12-31	GIULIETTA Sprint	1	1	0	0	0	0	0	0	1	1
7554	2	1958-01-01	1961-12-31	GIULIETTA Sprint Speciale	1	1	0	0	0	0	0	0	1	1
30029	2	1966-09-01	1968-12-31	GIULIA SPRINT Coupe	0	1	0	0	0	0	0	0	0	0
7555	2	1958-01-01	1961-12-31	GIULIETTA Coupe	1	1	0	0	0	0	0	0	1	1
7552	2	1955-01-01	1962-12-31	GIULIETTA Spider	1	1	0	0	0	0	0	0	1	1
483	2	1977-10-01	1985-12-31	GIULIETTA (116_)	1	1	0	0	0	0	0	0	1	1
8603	2	2010-04-01	0000-00-00	GIULIETTA (940_)	1	1	0	0	0	0	0	0	1	1
536	2	1963-03-01	1977-12-31	GT (105_)	1	1	0	0	0	0	0	0	1	1
5080	2	2003-11-01	2010-09-30	GT (937_)	1	1	0	0	0	0	0	0	1	1
4625	2	1968-05-01	1976-12-31	GTA Coupe	1	1	0	0	0	0	0	0	1	1
3389	2	1978-01-01	1987-02-28	GTV (116_)	1	1	0	0	0	0	0	0	1	1
1460	2	1994-09-01	2005-10-31	GTV (916_)	1	1	0	0	0	0	0	0	1	1
7556	2	1952-01-01	1954-12-31	MATTA Open Off-Road Vehicle	1	1	0	0	0	0	0	0	1	1
30034	2	1986-09-01	1989-12-31	MILANO Saloon	0	1	0	0	0	0	0	0	1	0
7587	2	2008-08-01	0000-00-00	MITO (955_)	1	1	0	0	0	0	0	0	1	1
1819	2	1972-12-01	1979-03-31	MONTREAL (105_)	1	1	0	0	0	0	0	0	1	1
3602	2	1992-01-01	1994-12-31	RZ	1	1	0	0	0	0	0	0	1	1
10181	2	1958-01-01	1961-12-31	SPIDER (102_)	1	1	0	0	0	0	0	0	1	1
289	2	1966-03-01	1977-12-31	SPIDER (105_)	1	1	0	0	0	0	0	0	1	1
293	2	1971-01-01	1993-12-31	SPIDER (115_)	1	1	0	0	0	0	0	0	1	1
1461	2	1994-09-01	2005-04-30	SPIDER (916_)	1	1	0	0	0	0	0	0	1	1
5567	2	2006-03-01	2010-06-30	SPIDER (939_)	1	1	0	0	0	0	0	0	1	1
37292	2	2016-12-01	0000-00-00	STELVIO (949_)	1	1	0	0	0	0	0	0	1	1
3507	2	1988-09-01	1994-08-31	SZ	1	1	0	0	0	0	0	0	1	1
10044	2	1967-01-01	1983-12-31	A11 / A12 Platform/Chassis	0	1	0	0	0	0	0	0	1	0
3847	2	1985-04-01	1989-12-31	AR 6 Bus (280_)	0	1	0	0	0	0	0	0	1	0
3848	2	1985-04-01	1989-12-31	AR 6 Box (280_)	0	1	0	0	0	0	0	0	1	0
3849	2	1978-04-01	1989-12-31	AR 8 Box (280_)	0	1	0	0	0	0	0	0	1	0
3850	2	1978-04-01	1989-12-31	AR 8 Platform/Chassis (280_)	0	1	0	0	0	0	0	0	1	0
10045	2	1967-01-01	1983-12-31	F11 / F12 Bus	0	1	0	0	0	0	0	0	1	0
10046	2	1967-01-01	1983-12-31	F11 / F12 Box	0	1	0	0	0	0	0	0	1	0
30035	2	0000-00-00	0000-00-00	RL Saloon	0	1	0	0	0	0	0	0	0	0
9818	2	1956-01-01	1967-12-31	ROMEO 2 Bus	0	1	0	0	0	0	0	0	1	0
9819	2	1956-01-01	1967-12-31	ROMEO 2 Box	0	1	0	0	0	0	0	0	1	0
30038	2	1977-09-01	1979-12-31	SPORT Saloon	0	1	0	0	0	0	0	0	1	0
30039	2	1976-09-01	1979-12-31	SPRINT Coupe	0	1	0	0	0	0	0	0	1	0
14523	3974	2011-01-01	0000-00-00	480	1	0	1	0	0	0	0	0	1	1
14524	3974	2011-01-01	0000-00-00	640	1	0	1	0	0	0	0	0	1	1
14522	3974	2011-01-01	0000-00-00	GHAZI	1	0	1	0	0	0	0	0	1	1
9749	3687	1950-01-01	1955-12-31	Series A	1	0	1	0	0	0	0	0	1	1
9753	3687	0000-00-00	0000-00-00	Series R	1	0	1	0	0	0	0	0	1	1
14652	4414	2010-09-01	0000-00-00	ALPHEON	0	1	0	0	0	0	0	0	1	0
4102	866	1987-09-01	1992-06-30	B3 (E30)	1	1	0	0	0	0	0	0	1	1
4103	866	1987-09-01	1992-06-30	B3 Estate (E30)	1	1	0	0	0	0	0	0	1	1
4104	866	1987-09-01	1992-06-30	B3 Convertible (E30)	1	1	0	0	0	0	0	0	1	1
4105	866	1993-04-01	1999-05-31	B3 (E36)	1	1	0	0	0	0	0	0	1	1
4106	866	1993-04-01	1999-03-31	B3 Estate (E36)	1	1	0	0	0	0	0	0	1	1
4107	866	1996-04-01	1999-03-31	B3 Coupe (E36)	0	1	0	0	0	0	0	0	1	0
4108	866	1993-04-01	1999-03-31	B3 Convertible (E36)	1	1	0	0	0	0	0	0	1	1
4191	866	1999-03-01	2006-01-31	B3 (E46)	0	1	0	0	0	0	0	0	1	0
4637	866	1999-03-01	2006-01-31	B3 Estate (E46)	1	1	0	0	0	0	0	0	1	1
4476	866	1999-03-01	2006-01-31	B3 Coupe (E46)	1	1	0	0	0	0	0	0	1	1
4776	866	1999-03-01	2005-12-31	B3 Convertible (E46)	1	1	0	0	0	0	0	0	1	1
9020	866	2007-09-01	2013-02-28	B3 (E90)	1	1	0	0	0	0	0	0	1	1
9023	866	2007-09-01	2013-05-31	B3 Estate (E91)	1	1	0	0	0	0	0	0	1	1
9022	866	2007-09-01	2014-02-28	B3 Coupe (E92)	1	1	0	0	0	0	0	0	1	1
9021	866	2007-09-01	2013-05-31	B3 Convertible (E93)	1	1	0	0	0	0	0	0	1	1
11913	866	2013-03-01	0000-00-00	B3 (F30)	1	1	0	0	0	0	0	0	1	1
11915	866	2013-03-01	0000-00-00	B3 Estate (F31)	1	1	0	0	0	0	0	0	1	1
11916	866	2014-03-01	0000-00-00	B4 Coupe (F32)	1	1	0	0	0	0	0	0	1	1
11917	866	2014-03-01	0000-00-00	B4 Convertible (F33)	1	1	0	0	0	0	0	0	1	1
5408	866	2005-03-01	2010-09-30	B5 (E60)	1	1	0	0	0	0	0	0	1	1
5409	866	2005-03-01	2010-09-30	B5 Estate (E61)	1	1	0	0	0	0	0	0	1	1
10170	866	2010-09-01	2016-12-31	B5 (F10)	1	1	0	0	0	0	0	0	1	1
10171	866	2010-09-01	2016-12-31	B5 Estate (F11)	1	1	0	0	0	0	0	0	1	1
37701	866	2017-03-01	0000-00-00	B5 (G30)	1	1	0	0	0	0	0	0	1	1
37702	866	2017-03-01	0000-00-00	B5 Touring (G31)	1	1	0	0	0	0	0	0	1	1
4109	866	1978-03-01	1983-03-31	B6 (E21)	1	1	0	0	0	0	0	0	1	1
4110	866	1983-11-01	1990-12-31	B6 (E30)	1	1	0	0	0	0	0	0	1	1
4111	866	1992-03-01	1993-07-31	B6 (E36)	1	1	0	0	0	0	0	0	1	1
