6652	14885	BM90RM8QC	1
6653	14885	BM90RM6TG	1
6654	14885	BM90RM8TG	1
6655	14885	BM90RM600	1
6656	14885	BM90RM800	1
6686	14930	BMA0TE8KB	1
6687	14930	BMA0TERKB	1
6688	14930	BMA0TE8QC	1
6689	14930	BMA0TE1TG	1
6690	14930	BMA0TE8TG	1
6691	14930	BMA0TE1VE	1
6692	14930	BMA0TE8VE	1
6693	14930	BMA0UA1TG	1
6694	14930	BMA0UA1VE	1
6695	14930	BMA0UA8KB	1
6696	14930	BMA0UA8TG	1
6697	14930	BMA0UA8VE	1
6698	14930	BMA0UARKB	1
6699	14931	BMS1RF8KB	1
6700	14931	BMS1RF8KB 150	1
6701	14931	BMS1RFRKB	1
6702	14931	BMS1RFRKB 150	1
6703	14932	BPS2TG1VC	1
6704	14932	BPS2TG1WC	1
6705	14932	BPS2TG100	1
6706	14932	BPS2TG800	1
6707	14932	BPS2TGR00	1
6708	14932	BPS2UF8MC	0
6709	14932	BPS2UFRMC	0
6710	14932	BPS2XL1XC	1
6711	14932	BPS2XLRMC	1
6712	14932	BPS3UF1VC	0
6713	14932	BPS3UF1WC	0
6714	14932	BPS3UF100	0
6715	14932	BPS3UF800	0
6716	14932	BPS3UFR00	0
6717	14932	BPS5VF1VC	1
6718	14932	BPS5VF1WC	1
6719	14932	BPS5VF1XC	1
6720	14932	BPS5VF1YC	1
6721	14932	BPS5VF1ZE	1
6722	14932	BPS5VF100	1
6723	14932	BPS5XL1XC	1
6724	14932	BPS5XL1YC	1
6387	14892	BRE5ZA1VC	1
6388	14892	BRE5ZA1WC	1
6389	14892	BRE5ZA1XC	1
6390	14892	BRE5ZA1YC	1
6391	14892	BRE5ZA1ZE	1
6392	14892	BRE5ZA100	1
6725	14933	BRS5VF1VC	1
6726	14933	BRS5VF1WC	1
6727	14933	BRS5VF1XC	1
6728	14933	BRS5VF1YC	1
6729	14933	BRS5VF1ZE	1
6730	14933	BRS5VF100	1
6731	14933	BRS5XL1XC	1
6732	14933	BRS5XL1YC	1
6733	14934	BTR2XL1WC	1
6734	14934	BTR2XL1XC	1
6735	14934	BTR2XL1YC	1
6736	14934	BTR2XL8WC	1
6737	14934	BTR2XLRMA	1
6349	14891	BTS2XL1WC	1
6350	14891	BTS2XL1XC	1
6351	14891	BTS2XL8MA	1
6352	14891	BTS2XL8WC	1
6353	14891	BTS2XLRMA	1
6354	14891	BTS5XL1XC	1
6355	14891	BTS5XL1YC	1
6657	14891	BTS1RF8PA	1
6658	14891	BTS1RFRPA	1
6659	14891	BTS2RW1VC	1
6660	14891	BTS2RW8VC	1
6661	14891	BTS2RW1XC	1
6662	14891	BTS2RW1YC	1
6738	14935	BWR2PB1YC	1
6739	14935	BWR2PF1YC	0
6740	14935	BWR4ZA1YC	1
6741	14935	BWR5ZA1YC	1
6742	14936	BWS5PB1YC	1
6743	14936	BWS5PF1YC	0
6744	14936	BWS5PL1YL	1
6745	14936	BWS5ZA1YC	1
6746	14936	BWS5ZA1ZE	1
6747	14936	BWS5ZL1YG	1
6748	14937	BXE5WA1YC	0
6749	14937	BXE5WA1ZE	0
2988	5228	ALM	1
2987	5229	ALO	1
2989	5230	ALU	1
3003	5231	BW	1
2978	5168	E 8010	1
2966	5169	EHF 3010	1
2967	5169	EHI 5500-1	1
2968	5169	EHIZ 14000	1
2969	5169	EHIZVB 14000	1
2970	5169	EHIZVB 14010	1
2971	5169	EHS 5508-1	1
2972	5169	EHXZ 10000-3	1
2973	5169	EHZ 10010-3 7/8 IN	1
2974	5169	EHZ 10010-3 GMC	1
2975	5169	EHZ 10010-3 JAPAN	1
2976	5169	EHZ 9010-3 7/8 IN	1
2977	5169	EHZDO 10010	1
4306	7373	GS 5506	1
4307	7373	GS 5508	1
4308	7373	GS 7008	1
4309	7373	GS 8008-1	1
4310	7373	GS 11010-1	1
4311	7373	GS 12010	1
3004	5232	GW	1
1859	5170	H 14010-18	1
1860	5170	H 16000	1
1861	5170	H 6500-9	1
1862	5170	H 9100	1
1863	5170	H 9200	1
1864	5170	HB 20010	1
1865	5170	HB 6510	1
1866	5170	HB 8010	1
1867	5170	HB 8010-15	1
1868	5170	HB 9010	1
1869	5170	HB 9010-15	1
1870	5170	HBF 6510	1
1871	5170	HBF 6510 ECO	1
1872	5170	HBF 6510-15	1
1873	5170	HBF 7010 ECO	1
1874	5170	HBF 8010	1
1875	5170	HBF 8010-15	1
1876	5170	HBF 8010-15 ECO	1
1877	5170	HBF 9010	1
1878	5170	HBF 9010 ECO	1
1879	5170	HBF 9010-15	1
1880	5170	HBF 9010-15 ECO	1
1881	5170	HBF 9210	1
1882	5170	HBFH 6510	1
1883	5170	HBFH 6510 ECO	1
1884	5170	HBFH 6510-15	1
1885	5170	HBFH 6510-15 ECO	1
1886	5170	HBFH 9010 ECO	1
1887	5170	HBFH 9010-15 ECO	1
1888	5170	HBFHLL 8010/12°	1
1889	5170	HBFHLL 9010/12°	1
1890	5170	HBFHLL 9010/12° ECO	1
1891	5170	HBFHLL 9210/12°	1
1892	5170	HBFHOT 6510 D36-1	1
1893	5170	HBFHOT 6510 T30	1
1894	5170	HBFHOTA  6510 D30	1
1895	5170	HBFHOTR 6510 D30	1
1896	5170	HBFLL 8010	1
1897	5170	HBFLL 8010/12° ECO	1
1898	5170	HBFLL 8010/20°	1
1899	5170	HBFLL 9010	1
1900	5170	HBFLL 9010/12° ECO	1
1901	5170	HBFLL 9010/15°	1
1902	5170	HBFLL 9010/20°	1
1903	5170	HBFLS 9010	1
1904	5170	HBFO 6510 D30	1
1905	5170	HBFOM 6510 D30	1
1906	5170	HBFOMA 6510 D30	1
1907	5170	HBFOMN 6510 D30	1
1908	5170	HBFOMN 6510 D36	1
1909	5170	HBFOMR 6510 D30	1
1910	5170	HBFOR 6510 D30	1
1911	5170	HBH 6510	1
1912	5170	HBHOTA 6510	1
1913	5170	HBM 14010-1	1
1914	5170	HBM 6510	1
1915	5170	HBM 6510 ECO	1
1916	5170	HBM 7010 ECO	1
1917	5170	HBM 8010	1
1918	5170	HBM 8010-15	1
