4221	ASTER	1	ASTER	0	0	0	0	0	0	0	0
881	ASTON	0	ASTON MARTIN	1	0	0	0	0	0	0	1
131	ASTRA	0	ASTRA	0	1	0	0	0	0	0	1
2706	ASUNA	0	ASÜNA	1	0	0	0	0	0	0	0
3775	ASVA	1	ASVA	0	0	0	0	0	0	0	0
4466	ASYSUM	1	ASYSUM	0	0	0	0	0	0	0	0
5064	ATALA	0	ATALA MOTORCYCLES	0	0	0	1	0	0	0	1
503	ATE	1	ATE	0	0	0	0	0	0	0	0
4202	ATE_BR	1	ATE-BR	0	0	0	0	0	0	0	0
4684	ATEC	1	ATEC	0	0	0	0	0	0	0	0
3672	ATE_CN	1	ATE-CN	0	0	0	0	0	0	0	0
3535	ATESO	1	ATESO	0	0	0	0	0	0	0	0
2376	ATHEY	0	ATHEY	0	0	0	0	0	0	0	0
4115	ATH-HEINL	1	ATH-Heinl	0	0	0	0	0	0	0	0
3768	ATI	1	ATI	0	0	0	0	0	0	0	0
3228	ATL	1	ATL Autotechnik	0	0	0	0	0	0	0	0
4579	ATLANTIC P	1	ATLANTIC PARTS	0	0	0	0	0	0	0	0
916	ATLAS	0	ATLAS WEYHAUSEN	0	0	0	0	0	0	0	0
3614	ATLAS AUTO	1	ATLAS AUTO	0	0	0	0	0	0	0	0
917	ATLCO	0	ATLAS COPCO	0	0	0	0	0	0	0	0
4863	ATNOR	1	ATNOR	0	0	0	0	0	0	0	0
2529	ATP	1	ATP	0	0	0	0	0	0	0	0
2778	AUBURN	0	AUBURN	0	0	0	0	0	0	0	0
5	AUDI	0	AUDI	1	0	0	0	0	0	0	1
2858	AUDI FAW	0	AUDI (FAW)	1	0	0	0	0	0	0	0
3593	AUGER	1	AUGER	0	0	0	0	0	0	0	0
699	AUGRO	1	AUGROS	0	0	0	0	0	0	0	0
1921	AURADIA	1	AURADIA	0	0	0	0	0	0	0	0
4864	AURORA	1	AURORA	0	0	0	0	0	0	0	0
3864	AUSA	0	AUSA	0	0	0	0	0	0	0	0
918	AUST	0	AUSTIN-WESTERN	0	0	0	0	0	0	0	0
2615	AUSTERAS	0	AUSTERAS	0	0	0	0	0	0	0	0
6	AUSTI	0	AUSTIN	1	0	0	0	0	0	0	1
1538	AUSTIN-HEA	0	AUSTIN-HEALEY	1	0	0	0	0	0	0	1
4598	AUSTRALIAN	1	AUSTRALIAN CLUTCH	0	0	0	0	0	0	0	0
2745	AUTEX	1	AUTEX	0	0	0	0	0	0	0	0
1501	AUTHI	0	AUTHI	0	0	0	0	0	0	0	0
4007	AUTLOG	1	AUTLOG	0	0	0	0	0	0	0	0
3350	AUTO ONE	1	AUTO ONE	0	0	0	0	0	0	0	0
3368	AUTOAIR G	1	AUTO AIR GLOUCESTER	0	0	0	0	0	0	0	0
4600	AUTOAR	0	AUTOAR	1	0	0	0	0	0	0	0
799	AUTOB	0	AUTOBIANCHI	1	0	0	0	0	0	0	1
3808	AUTOCLIMA	1	AUTOCLIMA	0	0	0	0	0	0	0	0
2203	AUTOD	0	AUTODROMO	0	0	0	0	0	0	0	0
3090	AUTODELTA	1	AUTO DELTA	0	0	0	0	0	0	0	0
4209	AUTOELECTR	1	AUTOELECTRO	0	0	0	0	0	0	0	0
3064	AUTOFREN S	1	AUTOFREN SEINSA	0	0	0	0	0	0	0	0
3877	AUTOGAMMA	1	AUTOGAMMA	0	0	0	0	0	0	0	0
3800	AUTOKIT	1	AUTOKIT	0	0	0	0	0	0	0	0
2886	AUTOMEGA	1	AUTOMEGA	0	0	0	0	0	0	0	0
3703	AUTOMOTIVE	1	Automotive Bearings	0	0	0	0	0	0	0	0
3388	AUTOMOTOR	1	AUTOMOTOR France	0	0	0	0	0	0	0	0
4042	AUTOOL	1	AUTOOL	0	0	0	0	0	0	0	0
2684	AUTOSAN	0	AUTOSAN	0	0	0	0	0	0	0	0
5072	AUTO-SPEED	1	AUTO-SPEED PARTS	0	0	0	0	0	0	0	0
3561	AUTOTEAM	1	AUTOTEAM	0	0	0	0	0	0	0	0
2530	AUTOTECH	1	AUTOTECH	0	0	0	0	0	0	0	0
60013	AUTOTOTALC	1	AUTOTOTAL CASTROL	0	0	0	0	0	0	0	0
60014	AUTOTOTALP	1	AUTOTOTAL PRODUCTS	0	0	0	0	0	0	0	0
3	AUTOU	0	AUTO UNION	1	0	0	0	0	0	0	1
4865	AUTOVER	1	AUTOVER	0	0	0	0	0	0	0	0
3842	AUTOZAM	0	AUTOZAM	1	0	0	0	0	0	0	0
2845	AUVERLAND	0	AUVERLAND	1	0	0	0	0	0	0	0
7	AUWAE	0	AUWÄRTER	0	0	0	0	0	0	0	0
2468	AVA	1	AVA QUALITY COOLING	0	0	0	0	0	0	0	0
2707	AVANTI	0	AVANTI	1	0	0	0	0	0	0	0
1038	AVCO	0	AVCO NEW IDEA	0	0	0	0	0	0	0	0
919	AVELI	0	AVELING BARFORD	0	0	0	0	0	0	0	0
1320	AVF	1	AVF	0	0	0	0	0	0	0	0
132	AVIA	0	AVIA	1	1	0	0	0	0	0	1
133	AVIAM	0	AVIA (MISA)	0	0	0	0	0	0	0	0
4114	AVL DITEST	1	AVL DITEST	0	0	0	0	0	0	0	0
4866	AVON	1	AVON	0	0	0	0	0	0	0	0
2412	AVON TYRES	1	AVON TYRES	0	0	0	0	0	0	0	0
4769	AVS AUTOPA	1	AVS AUTOPARTS	0	0	0	0	0	0	0	0
